metric,metric_title,variant,model,mean,ci95_low,ci95_high,n,ci_method,coverage_ratio
conditional_reachability,Conditional Reachability,plan_back,deepseek/deepseek-v4-flash,1.0,0.6755924351161198,1.0,8,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,plan_back,gpt-oss-120b,0.5,0.15003898915214947,0.8499610108478506,4,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,plan_front,deepseek/deepseek-v4-flash,0.6666666666666666,0.3542021355803963,0.879416181613089,9,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,plan_front,gpt-oss-120b,0.16666666666666666,0.030053369748306635,0.5635028221864702,6,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,plan_scatter,deepseek/deepseek-v4-flash,0.7,0.39677814746114537,0.8922087325936989,10,wilson_score_95,0.3111111111111111
conditional_reachability,Conditional Reachability,plan_scatter,gpt-oss-120b,0.6,0.2307242812760128,0.882379225767352,5,wilson_score_95,0.3111111111111111
optimality_ratio,Optimality Ratio,canonical,deepseek/deepseek-v4-flash,1.2736842105263158,1.1720430384205396,1.375325382632092,10,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,canonical,gpt-oss-120b,1.1578947368421053,0.489157894736843,1.8266315789473677,2,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_1,deepseek/deepseek-v4-flash,1.3205741626794258,1.1652848419798816,1.47586348337897,11,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_1,gpt-oss-120b,1.1578947368421053,0.489157894736843,1.8266315789473677,2,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_2,deepseek/deepseek-v4-flash,1.2255639097744362,1.1379695470443894,1.313158272504483,7,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_2,gpt-oss-120b,1.263157894736842,1.263157894736842,1.263157894736842,1,single_observation,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_3,deepseek/deepseek-v4-flash,1.2631578947368423,1.0366842105263159,1.4896315789473686,3,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,disp_3,gpt-oss-120b,1.105263157894737,1.105263157894737,1.105263157894737,1,single_observation,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_back,deepseek/deepseek-v4-flash,1.1973684210526316,1.0690638841501874,1.325672957955076,8,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_back,gpt-oss-120b,1.1842105263157894,0.8498421052631582,1.5185789473684206,2,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_front,deepseek/deepseek-v4-flash,1.2105263157894737,1.2105263157894737,1.2105263157894737,6,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_front,gpt-oss-120b,1.0,1.0,1.0,1,single_observation,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_scatter,deepseek/deepseek-v4-flash,1.330827067669173,1.1700813388128692,1.4915727965254766,7,t_mean_95,0.20317460317460317
optimality_ratio,Optimality Ratio,plan_scatter,gpt-oss-120b,1.1578947368421053,1.0271400942987918,1.2886493793854188,3,t_mean_95,0.20317460317460317
execution_progress,Execution Progress,canonical,deepseek/deepseek-v4-flash,0.7282502583597844,0.5065733064845797,0.9499272102349892,15,t_mean_95,1.0
execution_progress,Execution Progress,canonical,gpt-oss-120b,0.43106041619199514,0.23212757097633172,0.6299932614076585,15,t_mean_95,1.0
execution_progress,Execution Progress,canonical,nemotron-3-super,0.06666666666666667,-0.0763333333333333,0.2096666666666666,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_1,deepseek/deepseek-v4-flash,0.862812030075188,0.702279710915219,1.023344349235157,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_1,gpt-oss-120b,0.675628402729852,0.4557751723810827,0.8954816330786213,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_1,nemotron-3-super,0.06666666666666667,-0.0763333333333333,0.2096666666666666,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_2,deepseek/deepseek-v4-flash,0.6969881150840903,0.4896551595403955,0.9043210706277851,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_2,gpt-oss-120b,0.5329674317546171,0.3098031070065601,0.7561317565026742,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_2,nemotron-3-super,0.077665544332211,-0.0645616264095208,0.2198927150739428,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_3,deepseek/deepseek-v4-flash,0.39732777616841375,0.21340777832888214,0.5812477740079454,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_3,gpt-oss-120b,0.5286195286195287,0.2906107910255575,0.7666282662134998,15,t_mean_95,1.0
execution_progress,Execution Progress,disp_3,nemotron-3-super,0.00202020202020202,-0.002313131313131313,0.006353535353535353,15,t_mean_95,1.0
